title,company,location,skills,salary
information mgmt associate,Ameriprise Financial,Gurgaon,excel,5.12
data scientist smart building analytics,Siemens Technology and Services Private Limited,Pune,"python, machine learning, excel",6.88
analyst risk management ii,Amex,Gurgaon,"python, sql, tableau, excel, aws",5.53
accounts assistant,VELS ENGINEERS,Coimbatore,"communication, teamwork, problem solving",11.76
political journalist,Crypto Mize,Delhi,excel,6.73
junior production engineer,Yercaud Electronics Pvt Ltd,Chennai,"communication, teamwork, problem solving",8.74
digital marketing content lead,Wind Pioneers,Bengaluru,excel,8.94
graphic design internship,Thrive FNC,Pune,"communication, teamwork, problem solving",7.57
software trainee engineer,Scalable Systems,Bhubaneshwar,"sql, excel",5.66
flipkart verification process bpo inbound process,Way Solution,Delhi,"communication, teamwork, problem solving",6.49
sales executive,Hungry Bird Consulting Services Pvt Ltd,Patna,excel,8.18
seo training for fresher with stipend,Ingenious Softtech,Ahmedabad,"communication, teamwork, problem solving",10.14
senior chief engineer system structure design,Samsung Electronics,Bengaluru,"communication, teamwork, problem solving",7.11
mobile app development internship,Zapfin Teknologies Private Limited,Pune,"communication, teamwork, problem solving",11.9
technical lead senior technical lead application development,Colt Technology Services,Gurgaon,sql,11.02
marketing internship,Comienzo Vision Private Limited,Kolkata,"digital marketing, seo, social media marketing",5.99
fashion design internship,La Dee Da Fashion House,Mumbai,"communication, teamwork, problem solving",10.36
assistant professor psychology,FLAME University,Pune,excel,10.91
tele calling executive,FINANCE MANTRA,Kanpur West,excel,11.75
kitchen supervisor,Raphael Hospitality Services Limited,Mumbai,"communication, teamwork, problem solving",7.82
key account manager modern trade,Henkel,Sathangadu,"leadership, communication, project management",10.07
laboratory assistant,Sterling Pathology Laboratory,Thane,"communication, teamwork, problem solving",10.27
global commodity leader india towers,GE Renewable Energy,Pune,"communication, teamwork, problem solving",11.93
accounts executive,CLOUD INTERIORS PRIVATE LIMITED,Chennai,"communication, teamwork, problem solving",8.54
bde business development executive it,Minde Fusion,Mohali Sas Nagar,excel,8.82
asp net team lead,XcellenceIT,Surat,"sql, excel",9.76
deputy manager assistant lead data engineering pune,Vodafone,Pune,"python, sql",11.39
user experience engineer,Google,Hyderabad,"python, machine learning, excel",5.5
digital marketing executive positions,QMetry,Ahmedabad,excel,10.46
lead generation executive it sales,Statbyte marketing solutions,Navi Mumbai,excel,5.24
flipkart voice non voice work for freshers,Kiri Industries private limited,Faridabad,"communication, teamwork, problem solving",10.99
tele sales executive,HARINI INFOMATIC PVT LTD,Chennai,"sales, negotiation, customer relationship",9.45
software engineer node js developer,3C Technologies,Bengaluru,"java, python, algorithms, data structures",10.87
manager projects,YENNES Infotec (P) Limited,Chennai,excel,11.58
human resources hr internship,Velocity Xcelerator,Pune,"recruitment, communication, hr management",10.8
software engineering big data bangalore,"JPMorgan Chase Bank, N.A.",Bengaluru,"python, hadoop",10.2
mgr client processing,BNY Mellon,Pune,"communication, teamwork, problem solving",7.93
branch manager,Tech Data Corporation,Bengaluru,"leadership, communication, project management",9.91
ui ux design internship,Hyperr,Bengaluru,"communication, teamwork, problem solving",6.85
mis executive,DTS services Pvt Ltd.,Kolkata,"communication, teamwork, problem solving",7.61
area sales manager ready to eat product,Omkar Placements,Surat,"sales, negotiation, customer relationship",9.1
counselor tvm,2COMs,Neyyattinkara,aws,10.58
software developer 3,Oracle,Hyderabad,"sql, excel",7.89
senior postgresql dba,Siemens Technology and Services Private Limited,Chennai,sql,8.09
senior manager valuation,RGA,Mumbai,"sql, excel, statistics",8.74
murex qa eod murex testing,Luxoft,Pune,sql,6.77
human resources hr internship,And We Support,Jaipur,"recruitment, communication, hr management",7.72
offshore surveyor,Fugro,Navi Mumbai,"communication, teamwork, problem solving",7.1
manager sales,Schneider Electric,Bengaluru,"sales, negotiation, customer relationship",8.76
manager black belt,Genpact,Noida,"statistics, aws",7.85
associate manager legal,Company: GMR Enterprises Pvt Ltd GMR Group,Goa,excel,6.38
regional business development manager leading indian fintech,Michael Page IN,Gurgaon,"leadership, communication, project management",7.52
ai ml engineer,EY,Bengaluru,"python, machine learning, deep learning, statistics",6.8
area credit manager,TATA Capital,Ahmedabad,"leadership, communication, project management",8.99
product manager technical,MasterCard,Pune,sql,5.17
react developer,AKQA,Gurgaon,excel,10.53
senior firmware evaluation engineer,Intel,Bengaluru,"python, excel",6.1
assistant training manager,Hyatt Ahmedabad,Ahmedabad,"leadership, communication, project management",9.48
senior consultant specialist coo it,HSBC,Pune,excel,5.07
gnss developers,Espressif Systems,India,python,5.07
it engineer,xehit info tech Limited,Bhopal,"communication, teamwork, problem solving",7.92
office assistant,JIYES LEARNING INSTITUTE,Panchkula,excel,6.55
plc programmer,VHB Engineering Solutions,Chennai,"communication, teamwork, problem solving",8.6
software engineer ii,Cerner Corporation,Bengaluru,"java, python, algorithms, data structures",5.48
software developer 3,Oracle,Hyderabad,"sql, machine learning, aws",8.62
tele caller executive,H|N Training and Placement Services!,Nashik,"communication, teamwork, problem solving",11.4
graphic designer,BIOMAX,Ahmedabad,"communication, teamwork, problem solving",10.76
digital marketing executive,Casa De Cristal,Delhi,"digital marketing, seo, social media marketing",10.4
technical account manager emea,Zscaler,Bengaluru,"sql, excel",10.6
web development internship,Simple Intelligent Systems,Lucknow,sql,5.02
servicenow technical lead 170,"Stefanini, Inc",Hyderabad,"tableau, azure",7.96
data entry internship,Tring,Mumbai,"communication, teamwork, problem solving",11.19
avp dvp strategic corporate alliances digital business,CairnMartin Executive Search,Bengaluru,"communication, teamwork, problem solving",6.84
field manager,COMMANDO INDUSTRIL SECURITY FORCE,Hazaribag,"leadership, communication, project management",6.11
digital marketing specialist,Analytix Fintech Solution Private Limited,Ernakulam,"digital marketing, seo, social media marketing",11.39
java developer,Fervour Infosystem Pvt Ltd,Gurgaon,sql,10.11
salesforce lightning aura components application developer,Accenture,Pune,"java, python, algorithms, data structures",6.35
avp us gfr,Barclays,Chennai,excel,9.57
php programmer,WebCoir IT Solutions Pvt Ltd,Noida,"communication, teamwork, problem solving",5.94
database engineer,Wells Fargo,Hyderabad,"sql, excel, aws",6.56
manager,PwC,Delhi,"leadership, communication, project management",9.04
operations and planning coordinator x2,Sightsavers,Remote,"communication, teamwork, problem solving",8.94
principal consultant,Oracle,Hyderabad,"sql, excel",8.11
export merchandiser,Art-N-Glass Inc,Delhi,"communication, teamwork, problem solving",7.74
assistant manager,BNP Paribas,Mumbai,"leadership, communication, project management",11.31
cib securities services operations fund servicing analyst team leader,"JPMorgan Chase Bank, N.A.",Mumbai,"communication, teamwork, problem solving",11.88
content writing internship,Eduroutes,Mohali,"communication, teamwork, problem solving",9.51
private sales relationship manager,Diageo,Delhi,"sales, negotiation, customer relationship",5.35
orchids international school secondary english teacher female only,K12 Techno Services Pvt. Ltd,Nigdi,excel,10.29
back office executive cum data entry,Syntrex,Mumbai,excel,8.89
business intelligence analyst,Franklin Templeton Investments,Andhra Pradesh,"communication, teamwork, problem solving",7.64
machine operator,SSS GLOBAL,Pollachi,"communication, teamwork, problem solving",5.22
rbb branch mgr,HDFC Bank,Makhu,excel,9.56
housekeeping gsa,"Marriott International, Inc",Dehra Dun,spark,8.81
project manager,VComply,Kolkata,excel,10.23
digital marketing manager,Apex Acreages Private Limited,Gurgaon,"digital marketing, seo, social media marketing",6.32
business analyst kubernetes,TekWissen,Bengaluru,"aws, azure",9.38
cluster manager,Team HR,Delhi,"leadership, communication, project management",10.99
sales executive,UGLY,Remote,"sales, negotiation, customer relationship",8.21
sr design engineer,Robotics and Scalability Technology,Gurgaon,"communication, teamwork, problem solving",9.81
specialist,MetLife,Noida,excel,5.37
graphic designer,Rightstaff,Mumbai,"communication, teamwork, problem solving",5.56
front office executive female ernakulam south job code q060921,V4U JOBS HR CONSULTANTS,India,"communication, teamwork, problem solving",6.49
teacher,St. Stephens School Birati,Birati,"communication, teamwork, problem solving",6.75
nurse for home visit,Plan My health,Kanpur,"communication, teamwork, problem solving",5.34
principal prog proj mgmt,BNY Mellon,Pune,excel,8.8
test lead,Standard Chartered,Chennai,"python, sql, excel, aws, azure, hadoop",6.65
manager deputy manager costing haridwar,Mahindra & Mahindra Ltd.,India,"leadership, communication, project management",9.5
associate manager application delivery 51003676,DXC Technology,Bengaluru,"leadership, communication, project management",6.03
relationship manager banca channel,Skywings Advisors,Ratnagiri,"leadership, communication, project management",11.37
business analyst,KNOVATOR TECHNOLOGIES,Surat,"communication, teamwork, problem solving",7.64
it commercial application lead,Syngenta,Pune,excel,6.41
lead member of technical staff lmts,Athenahealth,Chennai,"python, aws",8.38
hr executive fresher work from home,Samaira Hr solutions,Mumbai,"recruitment, communication, hr management",11.78
python developer,Aress Software & Education Technologies Pvt. Ltd,Pune,python,5.76
marketing executive,Orifice Engineering Solutions Pvt Ltd,Chandigarh,"digital marketing, seo, social media marketing",5.11
systems engineer production engineering,Techno Fincorp Consultants,Bengaluru,"communication, teamwork, problem solving",9.03
marketing executive,SkillTechno,Chennai,"digital marketing, seo, social media marketing",6.98
cib wholesale payment operations development delivery associate associate,"JPMorgan Chase Bank, N.A.",Mumbai,"python, sql, tableau, excel",7.58
business development executive,Get Website.Online,Lucknow,excel,7.29
store helper,Mindtech Consultancy Services Pvt Ltd,Jammu,"communication, teamwork, problem solving",11.34
digital marketing internship,Shraddhashreegems,Delhi,"digital marketing, seo, social media marketing",7.03
senior accounts junior accounts executive,SYNMAC CONSULTANTS PVT.LTD,Chennai,"communication, teamwork, problem solving",5.43
technical services lead,Lionbridge Technologies,Mumbai,excel,8.42
database administrator,Arrow Electronics,Pune,"communication, teamwork, problem solving",7.65
financial markets advisory capital markets associate mumbai gurgaon,BlackRock,Gurgaon,"python, sql, excel",10.51
pcb layout design engineer,EMBELINK TECHNOLOGIES,Ahmedabad,"communication, teamwork, problem solving",6.5
staff software engineer fullstack,Visa,Bengaluru,"python, sql, spark, hadoop",9.1
graphic designer,LDR Survey Pvt Ltd,Chennai,"communication, teamwork, problem solving",9.53
partner office head branch head insurance co nashik,Eagleye HR Consultants,Nashik,"communication, teamwork, problem solving",11.4
technical writer paid internship,Secure Blink,Noida,machine learning,7.75
area sales manager,Agarwal marble house,Ghaziabad,"sales, negotiation, customer relationship",5.63
remote senior server engineer javascript html css and react,Turing,Remote,sql,9.95
data transformation analyst i,IHS Markit,Hyderabad,excel,10.74
tally operator,Green Smart Wood,Mumbai,"communication, teamwork, problem solving",11.09
team leader engineering,IBIS,Ernakulam,"communication, teamwork, problem solving",8.23
specialist software engineer java8 react fullstack,Société Générale,Bengaluru,"sql, aws",5.65
operations internship,Waste2Compost,Gurgaon,"communication, teamwork, problem solving",7.73
lss 3d designer sr associate,EY Global Services Limited prod,Bengaluru,"communication, teamwork, problem solving",8.68
